nom_tentative,date_heure,ARI,temps_sec
kmeans_bert,2025-06-23 17:24,0.2829265777333135,0.0911102294921875
kmeans_use,2025-06-23 17:24,0.3373140480269247,0.07084918022155762
kmeans_bert,2025-06-23 18:54,0.2829265777333135,0.0911102294921875
kmeans_use,2025-06-23 18:54,0.3373140480269247,0.07084918022155762
kmeans_bert,2025-06-23 18:56,0.344874174093861,0.05890226364135742
kmeans_bag_of_words_description,2025-06-23 17:01,0.35897461321094876,0.02104949951171875
kmeans_bag_of_words_titre,2025-06-23 17:01,0.3929733660837126,0.04014420509338379
kmeans_tfidf,2025-06-23 17:01,0.2846107334168619,4.5281596183776855
kmeans_tfidf_titre,2025-06-23 17:01,0.26739518552558267,4.018779754638672
kmeans_tfidf,2025-06-23 17:02,0.24970536340105962,4.07402491569519
kmeans_TF_IDF_description,2025-06-23 17:02,0.5209593240790362,0.03523707389831543
kmeans_word2Vec_description,2025-06-23 17:14,0.22008905788037533,0.02498936653137207
kmeans_word2Vec_titre,2025-06-23 17:14,0.14223786571867397,0.018643856048583984
kmeans_bert,2025-06-23 17:24,0.2829265777333135,0.0911102294921875
kmeans_use,2025-06-23 17:24,0.3373140480269247,0.07084918022155762
kmeans_bert,2025-06-23 18:54,0.2829265777333135,0.0911102294921875
kmeans_use,2025-06-23 18:54,0.3373140480269247,0.07084918022155762
kmeans_bert,2025-06-23 18:56,0.344874174093861,0.05890226364135742
kmeans_use,2025-06-23 18:56,0.4819801268961478,0.046647071838378906
